Date,Activity,Group,Start,End,Duration,Distance,Steps,Calories
4/1/14,walking,walking,2014-04-01T08:10:11-05:00,2014-04-01T08:15:16-05:00,305,0.142,277,15
4/1/14,walking,walking,2014-04-01T09:40:32-05:00,2014-04-01T09:42:32-05:00,120,0.085,182,9
4/1/14,walking,walking,2014-04-01T10:00:39-05:00,2014-04-01T10:03:09-05:00,150,0.070,142,7
4/1/14,walking,walking,2014-04-01T11:05:05-05:00,2014-04-01T11:10:05-05:00,300,0.175,375,18
4/1/14,walking,walking,2014-04-01T12:05:49-05:00,2014-04-01T12:08:19-05:00,150,0.114,243,12
4/1/14,transport,transport,2014-04-01T12:21:11-05:00,2014-04-01T12:32:44-05:00,693,6.026,0,0
4/1/14,walking,walking,2014-04-01T12:33:21-05:00,2014-04-01T12:34:21-05:00,60,0.032,101,3
4/1/14,walking,walking,2014-04-01T13:01:55-05:00,2014-04-01T13:03:25-05:00,90,0.028,81,3
4/1/14,transport,transport,2014-04-01T13:07:51-05:00,2014-04-01T13:20:38-05:00,767,5.940,0,0
4/1/14,walking,walking,2014-04-01T13:34:30-05:00,2014-04-01T13:37:30-05:00,180,0.094,203,10
4/1/14,walking,walking,2014-04-01T14:30:27-05:00,2014-04-01T14:32:57-05:00,150,0.104,223,11
4/1/14,walking,walking,2014-04-01T15:21:14-05:00,2014-04-01T15:21:44-05:00,30,0.012,41,1
4/1/14,walking,walking,2014-04-01T16:11:03-05:00,2014-04-01T16:12:03-05:00,60,0.025,81,3
4/1/14,walking,walking,2014-04-01T17:48:12-05:00,2014-04-01T17:49:42-05:00,90,0.047,152,5
4/1/14,walking,walking,2014-04-01T18:47:15-05:00,2014-04-01T18:48:15-05:00,60,0.019,61,2
4/1/14,walking,walking,2014-04-01T19:04:25-05:00,2014-04-01T19:05:55-05:00,90,0.038,121,4
4/1/14,walking,walking,2014-04-01T20:13:18-05:00,2014-04-01T20:15:18-05:00,120,0.047,151,5
4/1/14,walking,walking,2014-04-01T21:13:01-05:00,2014-04-01T21:15:01-05:00,120,0.041,131,4
4/1/14,walking,walking,2014-04-01T23:01:41-05:00,2014-04-01T23:02:11-05:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T07:23:01-05:00,2014-04-02T07:25:49-05:00,168,0.111,237,12
4/2/14,walking,walking,2014-04-02T08:12:36-05:00,2014-04-02T08:14:06-05:00,90,0.032,101,3
4/2/14,walking,walking,2014-04-02T09:05:23-05:00,2014-04-02T09:07:53-05:00,150,0.085,182,9
4/2/14,walking,walking,2014-04-02T10:04:16-05:00,2014-04-02T10:07:49-05:00,213,0.155,331,16
4/2/14,walking,walking,2014-04-02T11:00:59-05:00,2014-04-02T11:04:02-05:00,183,0.164,352,17
4/2/14,walking,walking,2014-04-02T12:13:02-05:00,2014-04-02T12:16:02-05:00,180,0.066,213,7
4/2/14,transport,transport,2014-04-02T12:16:02-05:00,2014-04-02T12:18:46-05:00,164,0.738,0,0
4/2/14,walking,walking,2014-04-02T12:20:02-05:00,2014-04-02T12:21:32-05:00,90,0.047,152,5
4/2/14,transport,transport,2014-04-02T12:56:28-05:00,2014-04-02T13:00:26-05:00,238,0.881,0,0
4/2/14,transport,transport,2014-04-02T13:04:50-05:00,2014-04-02T13:11:00-05:00,370,2.710,0,0
4/2/14,walking,walking,2014-04-02T13:11:23-05:00,2014-04-02T13:18:26-05:00,423,0.291,625,31
4/2/14,transport,transport,2014-04-02T13:43:30-05:00,2014-04-02T13:49:59-05:00,389,2.615,0,0
4/2/14,walking,walking,2014-04-02T15:33:01-05:00,2014-04-02T15:33:31-05:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T16:57:25-05:00,2014-04-02T16:57:55-05:00,30,0.009,30,1
4/2/14,walking,walking,2014-04-02T17:00:28-05:00,2014-04-02T17:02:28-05:00,120,0.063,203,7
4/2/14,walking,walking,2014-04-02T18:15:20-05:00,2014-04-02T18:16:50-05:00,90,0.038,121,4
4/2/14,walking,walking,2014-04-02T19:09:15-05:00,2014-04-02T19:09:45-05:00,30,0.025,81,3
4/2/14,transport,transport,2014-04-02T19:10:24-05:00,2014-04-02T19:21:41-05:00,677,6.098,0,0
4/2/14,walking,walking,2014-04-02T19:23:16-05:00,2014-04-02T19:24:16-05:00,60,0.035,111,4
4/2/14,walking,walking,2014-04-02T20:50:41-05:00,2014-04-02T20:51:27-05:00,46,0.022,70,2
4/2/14,transport,transport,2014-04-02T20:51:27-05:00,2014-04-02T21:06:48-05:00,921,6.784,0,0
4/2/14,walking,walking,2014-04-02T21:07:12-05:00,2014-04-02T21:08:12-05:00,60,0.022,70,2
4/2/14,walking,walking,2014-04-02T22:28:51-05:00,2014-04-02T22:29:21-05:00,30,0.016,51,2
4/3/14,walking,walking,2014-04-03T00:03:59-05:00,2014-04-03T00:04:29-05:00,30,0.009,20,1
4/3/14,walking,walking,2014-04-03T08:26:13-05:00,2014-04-03T08:28:43-05:00,150,0.127,273,13
4/3/14,walking,walking,2014-04-03T09:08:59-05:00,2014-04-03T09:10:59-05:00,120,0.094,202,10
4/3/14,walking,walking,2014-04-03T10:23:11-05:00,2014-04-03T10:23:41-05:00,30,0.012,41,1
4/3/14,walking,walking,2014-04-03T11:06:15-05:00,2014-04-03T11:09:18-05:00,183,0.116,248,12
4/3/14,walking,walking,2014-04-03T12:05:39-05:00,2014-04-03T12:08:09-05:00,150,0.099,212,10
4/3/14,walking,walking,2014-04-03T13:31:14-05:00,2014-04-03T13:31:44-05:00,30,0.012,41,1
4/3/14,walking,walking,2014-04-03T14:06:51-05:00,2014-04-03T14:07:51-05:00,60,0.035,111,4
4/3/14,walking,walking,2014-04-03T15:47:53-05:00,2014-04-03T15:48:23-05:00,30,0.012,41,1
4/3/14,walking,walking,2014-04-03T16:07:32-05:00,2014-04-03T16:08:32-05:00,60,0.025,81,3
4/3/14,walking,walking,2014-04-03T18:01:53-05:00,2014-04-03T18:02:23-05:00,30,0.009,20,1
4/3/14,walking,walking,2014-04-03T19:26:17-05:00,2014-04-03T19:27:47-05:00,90,0.035,112,4
4/3/14,walking,walking,2014-04-03T20:33:17-05:00,2014-04-03T20:35:20-05:00,123,0.078,167,8
4/4/14,walking,walking,2014-04-04T08:28:45-05:00,2014-04-04T08:29:45-05:00,60,0.025,81,3
4/4/14,walking,walking,2014-04-04T09:34:08-05:00,2014-04-04T09:37:11-05:00,183,0.139,298,15
4/4/14,walking,walking,2014-04-04T10:04:13-05:00,2014-04-04T10:10:43-05:00,390,0.264,567,28
4/4/14,walking,walking,2014-04-04T11:11:39-05:00,2014-04-04T11:13:09-05:00,90,0.047,152,5
4/4/14,walking,walking,2014-04-04T12:00:33-05:00,2014-04-04T12:01:33-05:00,60,0.032,101,3
4/4/14,walking,walking,2014-04-04T13:00:09-05:00,2014-04-04T13:00:39-05:00,30,0.019,61,2
4/4/14,walking,walking,2014-04-04T14:07:39-05:00,2014-04-04T14:09:47-05:00,128,0.053,173,6
4/4/14,transport,transport,2014-04-04T14:09:46-05:00,2014-04-04T14:20:17-05:00,631,2.858,0,0
4/4/14,walking,walking,2014-04-04T14:20:17-05:00,2014-04-04T14:28:05-05:00,468,0.295,465,31
4/4/14,walking,walking,2014-04-04T14:28:17-05:00,2014-04-04T14:29:17-05:00,60,0.032,101,3
4/4/14,transport,transport,2014-04-04T14:44:41-05:00,2014-04-04T15:25:07-05:00,2426,18.050,0,0
4/4/14,walking,walking,2014-04-04T15:27:58-05:00,2014-04-04T15:31:34-05:00,216,0.178,381,19
4/4/14,walking,walking,2014-04-04T17:46:47-05:00,2014-04-04T17:47:17-05:00,30,0.012,41,1
4/4/14,walking,walking,2014-04-04T19:09:08-05:00,2014-04-04T19:10:08-05:00,60,0.025,81,3
4/4/14,walking,walking,2014-04-04T20:05:15-05:00,2014-04-04T20:10:18-05:00,303,0.211,452,22
4/5/14,walking,walking,2014-04-05T08:31:12-05:00,2014-04-05T08:33:12-05:00,120,0.066,213,7
4/5/14,walking,walking,2014-04-05T09:17:06-05:00,2014-04-05T09:20:06-05:00,180,0.094,202,10
4/5/14,walking,walking,2014-04-05T10:08:48-05:00,2014-04-05T10:16:07-05:00,439,0.285,613,30
4/5/14,transport,transport,2014-04-05T10:52:44-05:00,2014-04-05T10:59:37-05:00,413,3.414,0,0
4/5/14,walking,walking,2014-04-05T10:59:37-05:00,2014-04-05T11:02:43-05:00,186,0.062,197,6
4/5/14,walking,walking,2014-04-05T11:04:37-05:00,2014-04-05T11:07:07-05:00,150,0.127,273,13
4/5/14,transport,transport,2014-04-05T11:16:04-05:00,2014-04-05T11:27:17-05:00,673,3.700,0,0
4/5/14,walking,walking,2014-04-05T11:58:46-05:00,2014-04-05T11:59:46-05:00,60,0.032,101,3
4/5/14,walking,walking,2014-04-05T12:01:16-05:00,2014-04-05T12:05:52-05:00,276,0.190,406,20
4/5/14,walking,walking,2014-04-05T13:32:55-05:00,2014-04-05T13:45:49-05:00,774,0.627,1421,66
4/5/14,walking,walking,2014-04-05T14:13:26-05:00,2014-04-05T14:17:28-05:00,242,0.162,347,17
4/5/14,walking,walking,2014-04-05T14:22:58-05:00,2014-04-05T14:40:01-05:00,1023,0.777,1888,81
4/5/14,walking,walking,2014-04-05T14:50:36-05:00,2014-04-05T14:51:06-05:00,30,0.016,51,2
4/5/14,walking,walking,2014-04-05T15:04:41-05:00,2014-04-05T15:05:11-05:00,30,0.009,30,1
4/5/14,walking,walking,2014-04-05T16:46:21-05:00,2014-04-05T16:48:51-05:00,150,0.076,162,8
4/5/14,walking,walking,2014-04-05T17:02:26-05:00,2014-04-05T17:06:26-05:00,240,0.156,334,16
4/5/14,transport,transport,2014-04-05T17:29:06-05:00,2014-04-05T18:05:28-05:00,2182,32.047,0,0
4/5/14,walking,walking,2014-04-05T18:06:03-05:00,2014-04-05T18:07:03-05:00,60,0.029,91,3
4/5/14,walking,walking,2014-04-05T19:02:36-05:00,2014-04-05T19:06:06-05:00,210,0.170,365,18
4/5/14,walking,walking,2014-04-05T20:12:21-05:00,2014-04-05T20:13:51-05:00,90,0.041,132,4
4/5/14,walking,walking,2014-04-05T22:52:18-05:00,2014-04-05T22:53:48-05:00,90,0.050,162,5
4/5/14,walking,walking,2014-04-05T23:05:18-05:00,2014-04-05T23:09:48-05:00,270,0.175,375,18
4/6/14,walking,walking,2014-04-06T00:30:39-05:00,2014-04-06T00:31:39-05:00,60,0.019,61,2
4/6/14,transport,transport,2014-04-06T00:37:15-05:00,2014-04-06T00:42:25-05:00,310,1.071,0,0
4/6/14,transport,transport,2014-04-06T00:47:54-05:00,2014-04-06T01:07:18-05:00,1164,12.741,0,0
4/6/14,transport,transport,2014-04-06T01:12:52-05:00,2014-04-06T01:39:05-05:00,1573,21.753,0,0
4/6/14,walking,walking,2014-04-06T01:40:55-05:00,2014-04-06T01:41:25-05:00,30,0.016,51,2
4/6/14,walking,walking,2014-04-06T09:31:45-05:00,2014-04-06T09:34:15-05:00,150,0.118,253,12
4/6/14,walking,walking,2014-04-06T10:22:52-05:00,2014-04-06T10:24:46-05:00,114,0.039,126,4
4/6/14,walking,walking,2014-04-06T11:00:00-05:00,2014-04-06T11:06:37-05:00,397,0.188,402,20
4/6/14,walking,walking,2014-04-06T12:03:24-05:00,2014-04-06T12:04:24-05:00,60,0.025,81,3
4/6/14,walking,walking,2014-04-06T12:48:41-05:00,2014-04-06T13:00:19-05:00,698,0.549,1279,58
4/6/14,walking,walking,2014-04-06T13:49:38-05:00,2014-04-06T14:02:00-05:00,742,0.679,1200,71
4/6/14,walking,walking,2014-04-06T14:32:13-05:00,2014-04-06T14:32:43-05:00,30,0.009,30,1
4/6/14,walking,walking,2014-04-06T16:39:27-05:00,2014-04-06T16:39:57-05:00,30,0.012,41,1
4/6/14,walking,walking,2014-04-06T17:02:42-05:00,2014-04-06T17:03:42-05:00,60,0.022,71,2
4/6/14,walking,walking,2014-04-06T18:00:11-05:00,2014-04-06T18:01:41-05:00,90,0.038,121,4
4/6/14,walking,walking,2014-04-06T19:42:33-05:00,2014-04-06T19:44:03-05:00,90,0.047,152,5
4/6/14,transport,transport,2014-04-06T19:48:31-05:00,2014-04-06T20:03:04-05:00,873,6.098,0,0
4/6/14,walking,walking,2014-04-06T20:13:04-05:00,2014-04-06T20:13:34-05:00,30,0.009,30,1
4/6/14,transport,transport,2014-04-06T20:14:55-05:00,2014-04-06T20:31:37-05:00,1002,6.408,0,0
4/6/14,walking,walking,2014-04-06T20:31:37-05:00,2014-04-06T20:32:05-05:00,28,0.017,56,2
4/6/14,walking,walking,2014-04-06T22:30:39-05:00,2014-04-06T22:31:09-05:00,30,0.016,51,2
4/6/14,transport,transport,2014-04-06T22:31:49-05:00,2014-04-06T23:01:26-05:00,1777,12.664,0,0
4/6/14,walking,walking,2014-04-06T23:09:11-05:00,2014-04-06T23:10:54-05:00,103,0.045,144,5
